date,unit_value_usd,country
2021-10-04,63360.00,NEPAL
2021-10-04,5376.00,UGANDA
2021-10-04,36.00,NEPAL
2021-10-06,239200.00,NEPAL
2021-10-06,56012.60,NEPAL
2021-10-06,24037.00,SRI LANKA
2021-10-06,13024.00,"CONGO, THE DEMOCRATIC REPUBLIC OF THE"
2021-10-07,9315.00,BHUTAN
2021-10-07,9315.00,BHUTAN
2021-10-07,1.53,ANGOLA
2021-10-07,13248.00,SOUTH AFRICA
2021-10-07,4125.00,SOUTH AFRICA
2021-10-08,1.53,ANGOLA
2021-10-08,1.53,ANGOLA
2021-10-08,1.53,ANGOLA
2021-10-08,1.53,ANGOLA
2021-10-08,241600.00,NEPAL
2021-10-09,17639.52,SAINT LUCIA
2021-10-12,90400.00,NEPAL
2021-10-17,172800.00,NEPAL
2021-10-19,35200.00,NEPAL
2021-10-12,450.00,QATAR
2021-10-19,25231.94,NEPAL
2021-10-20,106400.00,NEPAL
2021-10-22,76242.00,UNITED ARAB EMIRATES
2021-10-22,1.00,UNITED ARAB EMIRATES
2021-10-22,3360.00,"CONGO, THE DEMOCRATIC REPUBLIC OF THE"
2021-10-25,42000.00,NEPAL
2021-10-25,19545.60,"KOREA, REPUBLIC OF"
2021-10-25,6992.00,GHANA
2021-10-25,345600.00,NEPAL
2021-10-26,154226.50,UNITED ARAB EMIRATES
2021-10-26,154226.50,UNITED ARAB EMIRATES
2021-10-26,6992.00,GHANA
2021-10-27,18035.20,SRI LANKA
2021-10-30,65280.00,NEPAL
2021-10-30,27300.00,NEPAL
2021-10-30,11040.00,"CONGO, THE DEMOCRATIC REPUBLIC OF THE"
2021-10-31,108800.00,NEPAL
2021-10-12,7840.00,GHANA
2021-10-25,38000.00,OMAN
2021-10-26,38118.40,SRI LANKA
2021-10-12,14521.60,SOUTH AFRICA
2021-09-12,78000.00,NEPAL
2021-09-23,1.20,UNITED ARAB EMIRATES
2021-09-10,31200.00,NEPAL
2021-09-13,511910.00,NEPAL
2021-09-13,36505.60,SRI LANKA
2021-09-09,389500.00,NEPAL
2021-09-09,123000.00,NEPAL
2021-09-13,199960.00,NEPAL
2021-09-09,208000.00,NEPAL
2021-09-13,7196.80,UNITED ARAB EMIRATES
2021-09-23,8000.00,NEPAL
2021-09-23,56160.00,NEPAL
2021-09-24,230880.00,NEPAL
2021-09-23,43382.10,UNITED ARAB EMIRATES
2021-09-23,5730.40,MYANMAR
2021-09-16,39900.04,"IRAN, ISLAMIC REPUBLIC OF"
2021-09-17,39900.04,"IRAN, ISLAMIC REPUBLIC OF"
2021-09-15,113280.00,NEPAL
2021-09-16,77440.00,NEPAL
2021-09-16,3000.00,NEPAL
2021-09-17,24226.20,SAUDI ARABIA
2021-09-15,1900.80,SRI LANKA
2021-09-15,633.60,SRI LANKA
2021-09-01,3814.00,BANGLADESH
2021-09-01,3808.00,NEPAL
2021-09-01,10080.00,GHANA
2021-09-03,543840.00,NEPAL
2021-09-05,193600.00,NEPAL
2021-09-06,87200.00,NEPAL
2021-09-06,148800.00,NEPAL
2021-09-07,6193.20,THAILAND
2021-09-07,1809.60,MYANMAR
2021-09-07,8211.00,THAILAND
2021-09-07,8211.00,THAILAND
2021-09-07,4692.00,THAILAND
2021-09-07,3334.80,THAILAND
2021-09-08,1020.00,UGANDA
2021-09-08,1020.00,UGANDA
2021-09-08,122880.00,NEPAL
2021-09-09,47804.40,SRI LANKA
2021-09-09,5040.00,UGANDA
2021-09-17,46740.00,UNITED ARAB EMIRATES
2021-09-18,39900.04,"IRAN, ISLAMIC REPUBLIC OF"
2021-09-20,201600.00,NEPAL
2021-09-21,81920.00,NEPAL
2021-09-26,3090.00,NEPAL
2021-09-26,74985.00,NEPAL
2021-09-27,8.93,RWANDA
2021-09-27,49990.00,NEPAL
2021-09-28,49152.00,TURKEY
2021-09-29,89600.00,NEPAL
2021-09-30,56.00,SRI LANKA
2021-09-30,97600.00,NEPAL
2021-09-30,103680.00,NEPAL
2021-09-08,782.40,OMAN
2021-06-01,100000.00,NEPAL
2021-06-02,40652.80,EGYPT
2021-06-03,20326.40,EGYPT
2021-06-03,21376.00,QATAR
2021-06-03,1005290.00,NEPAL
2021-06-04,341880.00,NEPAL
2021-06-04,113060.79,NEPAL
2021-06-04,928910.57,NEPAL
2021-06-04,50.00,UNITED STATES
2021-06-05,79575.22,NEPAL
2021-06-05,181760.00,UNITED ARAB EMIRATES
2021-06-08,2486.40,GHANA
2021-06-08,187200.03,NEPAL
2021-06-08,264771.62,NEPAL
2021-06-09,119095.25,UNITED ARAB EMIRATES
2021-06-09,230359.11,NEPAL
2021-06-09,6400.00,GHANA
2021-06-09,3536.00,GHANA
2021-06-09,504200.00,NEPAL
2021-06-10,158964.37,NEPAL
2021-06-11,197119.95,NEPAL
2021-06-12,46000.00,NEPAL
2021-06-12,60000.01,NEPAL
2021-06-16,4100.00,KENYA
2021-06-16,3808.00,GHANA
2021-06-16,1272.00,"CONGO, THE DEMOCRATIC REPUBLIC OF THE"
2021-06-17,220799.96,NEPAL
2021-06-18,6451.20,SOUTH AFRICA
2021-06-18,9612.14,NETHERLANDS ANTILLES
2021-06-20,384000.00,NEPAL
2021-06-21,656.00,SUDAN
2021-06-22,44919.02,NEPAL
2021-06-24,22234.22,NEPAL
2021-06-24,23068.25,NEPAL
2021-06-27,448706.72,NEPAL
2021-06-29,14267.20,HONG KONG
